,#timestamp,fixation_x,fixation_y,fixation_duration,saccade_length,saccade_angle,saccade_velocity
0,1645172696043.782,893.16801759375,985.34670509375,333.01611328125,431.1029524088514,0.25073098541776395,9.795783297921655
1,1645172696409.78,532.5707307391305,937.780123695652,233.995849609375,363.7210235232694,-3.0104393259509763,11.02788660008077
2,1645172696665.783,,,443.962158203125,,,
3,1645172697132.7852,598.0723023333331,335.4868844999999,110.579833984375,,,
4,1645172697265.858,480.14168034999994,409.513038275,421.589111328125,139.23901408763203,2.581047415396165,6.190348543953076
5,1645172697709.7312,,,732.7177734375,,,
6,1645172698465.014,658.45274003125,400.3376925,333.2509765625,,,
7,1645172698820.3472,784.2369919450548,407.19176179120876,1020.692626953125,125.97085494416638,0.05443684299335617,5.7046138912680675
8,1645172699864.228,812.0878089285713,398.2998746428571,134.052001953125,29.235828425210656,-0.3090392053979111,1.2608045276288742
9,1645172700041.321,480.6998428648649,444.5781232702703,389.12890625,334.6037363029005,3.0028402397210217,7.774066932299544
10,1645172700452.477,595.8970277567568,459.00617494594593,388.433837890625,116.09720100920904,0.12459775861339319,5.270653107674542
11,1645172700863.727,739.23988612,458.82443759999995,255.10205078125,143.3429735711093,-0.001267850039015609,6.282519070646447
12,1645172701139.964,842.4926141818182,470.06602172727276,222.9208984375,103.862885892403,0.10844729892832,4.914257766813556
13,1645172701385.346,958.9301558947367,477.05168492105247,399.39990234375,116.64690570437158,0.05992311211478497,5.193323106142456
14,1645172701807.294,1085.5654462,459.81427904444433,510.3740234375,127.80307082403475,-0.13528704571197012,5.668020595030656
15,1645172702395.46,1205.8193864999998,461.87391850000006,215.907958984375,120.27157715920586,0.01712574314423205,1.5460662952212154
16,1645172702617.24,1262.9048680625,454.2418951875,333.535888671875,57.59340227026966,-0.13290651809620282,9.808023270373546
17,1645172702972.169,1395.3337535294115,456.26546278431374,544.88525390625,132.444345035291,0.015279220366898901,6.190993965998128
18,1645172703594.723,424.50218934615384,477.1655051153846,266.673095703125,971.0565059686029,3.1200679985785076,12.502545958889254
19,1645172703883.477,511.64396563157896,468.07196010526314,188.630859375,87.6149629631274,-0.10397711543544648,3.96787944249447
20,1645172704094.571,612.0535493243243,477.08305362162156,388.35791015625,100.81311573258208,0.08950359142728527,4.487936202335165
21,1645172704505.1128,,,499.55419921875,,,
22,1645172705027.945,815.9896337037036,486.0569129074075,576.821044921875,,,
23,1645172705626.062,919.7318654090908,486.71598709090904,467.0390625,103.7443252327259,0.006352912463992713,4.8715636739721795
24,1645172706126.135,1081.2094719722222,474.89872716666673,377.358154296875,161.90943472656116,-0.07305180881667188,4.901306249048419
25,1645172706617.495,1179.7830931666667,483.48836431481476,485.8779296875,98.94716095837559,0.08691975042155811,0.8679426820861811
26,1645172707125.528,,,510.871826171875,,,
27,1645172707681.429,1178.6273042068965,481.97197762068953,309.537109375,,,
28,1645172708014.005,,,766.02197265625,,,
29,1645172708935.108,490.0638092727273,532.8751812727273,821.6201171875,,,
30,1645172709779.175,593.5028607619048,536.5663306666668,211.10498046875,103.50488856488417,0.03566915787917985,4.611074508790942
31,1645172710012.499,680.6609358,543.4337054666667,477.44580078125,87.428204150548,0.0786297326611462,3.9348407761940534
32,1645172710512.276,812.2559090526316,542.3323555526316,410.59033203125,131.59958190280847,-0.008369044603384486,5.893119861305632
33,1645172710945.13,905.8144556190475,551.2689548571428,210.8291015625,93.98438403665578,0.09522987213674801,4.2214233377285515
34,1645172711178.234,985.8362198611111,548.1358129722223,388.59912109375,80.08307767864224,-0.039133632502970105,3.5952156576395646
35,1645172711589.129,,,555.076171875,,,
36,1645172712166.466,1171.1903733589745,538.407936897436,495.6259765625,,,
37,1645172712663.121,1235.295343,533.1460307647059,102.302978515625,64.32056272162474,-0.08189905139187972,62.50463224383747
38,1645172712822.395,495.7494642,589.8711536285714,365.5361328125,741.7181718240325,3.0650399041504652,13.019235372123937
39,1645172713210.298,436.6083842830188,596.621529037736,566.2109375,59.52507792444636,3.027944274993309,2.661296940223023
40,1645172713798.514,512.119631,594.7355181351351,388.326171875,75.53479607358149,-0.024971364517803168,3.432637961183484
41,1645172714209.32,599.88680003125,582.85827759375,332.5078125,88.56717677919922,-0.13450955742323126,3.9398244541323657
42,1645172714659.73,676.8705082962962,585.6117825185186,182.487060546875,77.03293534332224,0.03575213115200564,0.6533635583975381
43,1645172714863.596,822.2570672258065,585.7481487741936,323.509033203125,145.38662288229844,0.0009379561404382195,6.800470575163238
44,1645172715208.641,909.458598125,596.69491165625,333.330810546875,87.8859409050103,0.1248808111938202,4.080859905080059
45,1645172715563.506,1055.1299826000002,597.1361783428572,366.0830078125,145.67205281436807,0.0030291833809090707,6.7646901311465655
46,1645172715951.708,938.8726373965517,731.7164848965517,623.06884765625,177.84158463599053,2.2832769059764,8.040255749721489
47,1645172716690.214,1057.361539130435,618.2021693478262,138.97900390625,164.08875546056618,-0.7639595640064593,1.4214540551835202
